1	1
0.999276	1
0.998914	1
0.998552	1
0.99819	1
0.997828	1
0.997466	1
0.997104	1
0.996741	1
0.996379	1
0.996017	1
0.995655	1
0.995293	1
0.994931	1
0.994569	1
0.994207	1
0.993845	1
0.993483	1
0.993121	1
0.992759	1
0.992397	1
0.992035	1
0.991673	1
0.991311	1
0.990949	1
0.990587	1
0.990224	1
0.989862	1
0.9895	1
0.989138	1
0.988776	1
0.988414	1
0.988052	1
0.98769	1
0.987328	1
0.986966	1
0.986604	1
0.986242	1
0.98588	1
0.985518	1
0.985156	1
0.984794	1
0.984432	1
0.98407	1
0.983707	1
0.983345	1
0.982983	1
0.982621	1
0.982259	1
0.981897	1
0.981535	1
0.981173	1
0.980811	1
0.980811	0.99639
0.980449	0.99639
0.980087	0.99639
0.979725	0.99639
0.979363	0.99639
0.979001	0.99639
0.978639	0.99639
0.978277	0.99639
0.977915	0.99639
0.977552	0.99639
0.97719	0.99639
0.976828	0.99639
0.976466	0.99639
0.976104	0.99639
0.975742	0.99639
0.97538	0.99639
0.975018	0.99639
0.974656	0.99639
0.974294	0.99639
0.973932	0.99639
0.97357	0.99639
0.973208	0.99639
0.972846	0.99639
0.972484	0.99639
0.972122	0.99639
0.97176	0.99639
0.971398	0.99639
0.971035	0.99639
0.970673	0.99639
0.970311	0.99639
0.969949	0.99639
0.969587	0.99639
0.969225	0.99639
0.968863	0.99639
0.968501	0.99639
0.968139	0.99639
0.967777	0.99639
0.967415	0.99639
0.967053	0.99639
0.966691	0.99639
0.966329	0.99639
0.965967	0.99639
0.965605	0.99639
0.965243	0.99639
0.964881	0.99639
0.964518	0.99639
0.964156	0.99639
0.963794	0.99639
0.963432	0.99639
0.96307	0.99639
0.962708	0.99639
0.962346	0.99639
0.961984	0.99639
0.961622	0.99639
0.96126	0.99639
0.960898	0.99639
0.960536	0.99639
0.960174	0.99639
0.959812	0.99639
0.95945	0.99639
0.959088	0.99639
0.958726	0.99639
0.958364	0.99639
0.958001	0.99639
0.957639	0.99639
0.957277	0.99639
0.956915	0.99639
0.956553	0.99639
0.956191	0.99639
0.955829	0.99639
0.955467	0.99639
0.955467	0.99278
0.955105	0.99278
0.954743	0.99278
0.954381	0.99278
0.954019	0.99278
0.953657	0.99278
0.953295	0.99278
0.952933	0.99278
0.952571	0.99278
0.952209	0.99278
0.951846	0.99278
0.951484	0.99278
0.951122	0.99278
0.95076	0.99278
0.950398	0.99278
0.950036	0.99278
0.949674	0.99278
0.949312	0.99278
0.949312	0.98917
0.94895	0.98917
0.948588	0.98917
0.948226	0.98917
0.947864	0.98917
0.947502	0.98917
0.94714	0.98917
0.946778	0.98917
0.946416	0.98917
0.946054	0.98917
0.945692	0.98917
0.945329	0.98917
0.944967	0.98917
0.944605	0.98917
0.944243	0.98917
0.943881	0.98917
0.943519	0.98917
0.943157	0.98917
0.942795	0.98917
0.942433	0.98917
0.942071	0.98917
0.941709	0.98917
0.941347	0.98917
0.940985	0.98917
0.940623	0.98917
0.940261	0.98917
0.939899	0.98917
0.939537	0.98917
0.939175	0.98917
0.938812	0.98917
0.93845	0.98917
0.938088	0.98917
0.937726	0.98917
0.937364	0.98917
0.937002	0.98917
0.93664	0.98917
0.936278	0.98917
0.935916	0.98917
0.935554	0.98917
0.935192	0.98917
0.93483	0.98917
0.934468	0.98917
0.934106	0.98917
0.933744	0.98917
0.933382	0.98917
0.93302	0.98917
0.932657	0.98917
0.932295	0.98917
0.931933	0.98917
0.931571	0.98917
0.931209	0.98917
0.930847	0.98917
0.930485	0.98917
0.930485	0.98556
0.930123	0.98556
0.929761	0.98556
0.929399	0.98556
0.929037	0.98556
0.928675	0.98556
0.928313	0.98556
0.927951	0.98556
0.927589	0.98556
0.927227	0.98556
0.926865	0.98556
0.926503	0.98556
0.92614	0.98556
0.925778	0.98556
0.925416	0.98556
0.925054	0.98556
0.924692	0.98556
0.92433	0.98556
0.923968	0.98556
0.923606	0.98556
0.923244	0.98556
0.922882	0.98556
0.92252	0.98556
0.922158	0.98556
0.921796	0.98556
0.921434	0.98556
0.921072	0.98556
0.92071	0.98556
0.920348	0.98556
0.919986	0.98556
0.919623	0.98556
0.919261	0.98556
0.918899	0.98556
0.918537	0.98556
0.918175	0.98556
0.917813	0.98556
0.917451	0.98556
0.917089	0.98556
0.916727	0.98556
0.916365	0.98556
0.916003	0.98556
0.915641	0.98556
0.915279	0.98556
0.914917	0.98556
0.914555	0.98556
0.914193	0.98556
0.913831	0.98556
0.913469	0.98556
0.913106	0.98556
0.912744	0.98556
0.912382	0.98556
0.91202	0.98556
0.911658	0.98556
0.911296	0.98556
0.910934	0.98556
0.910572	0.98556
0.91021	0.98556
0.91021	0.981949
0.909848	0.981949
0.909486	0.981949
0.909124	0.981949
0.908762	0.981949
0.9084	0.981949
0.908038	0.981949
0.907676	0.981949
0.907314	0.981949
0.906951	0.981949
0.906589	0.981949
0.906227	0.981949
0.905865	0.981949
0.905503	0.981949
0.905141	0.981949
0.904779	0.981949
0.904417	0.981949
0.904055	0.981949
0.903693	0.981949
0.903331	0.981949
0.902969	0.981949
0.902607	0.981949
0.902245	0.981949
0.901883	0.981949
0.901521	0.981949
0.901159	0.981949
0.900797	0.981949
0.900434	0.981949
0.900072	0.981949
0.89971	0.981949
0.899348	0.981949
0.898986	0.981949
0.898624	0.981949
0.898262	0.981949
0.8979	0.981949
0.897538	0.981949
0.897176	0.981949
0.896814	0.981949
0.896452	0.981949
0.89609	0.981949
0.895728	0.981949
0.895366	0.981949
0.895004	0.981949
0.894642	0.981949
0.89428	0.981949
0.893917	0.981949
0.893555	0.981949
0.893193	0.981949
0.892831	0.981949
0.892469	0.981949
0.892107	0.981949
0.891745	0.981949
0.891383	0.981949
0.891021	0.981949
0.890659	0.981949
0.890297	0.981949
0.889935	0.981949
0.889573	0.981949
0.889211	0.981949
0.888849	0.981949
0.888487	0.981949
0.888125	0.981949
0.887762	0.981949
0.8874	0.981949
0.887038	0.981949
0.887038	0.978339
0.886676	0.978339
0.886314	0.978339
0.885952	0.978339
0.88559	0.978339
0.885228	0.978339
0.884866	0.978339
0.884504	0.978339
0.884142	0.978339
0.88378	0.978339
0.883418	0.978339
0.883056	0.978339
0.882694	0.978339
0.882332	0.978339
0.88197	0.978339
0.881608	0.978339
0.881245	0.978339
0.880883	0.978339
0.880521	0.978339
0.880521	0.974729
0.880159	0.974729
0.879797	0.974729
0.879435	0.974729
0.879073	0.974729
